# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Uelm_Ex
# 18 Uelm_Ey
# 19 Uelm_Ez
# 20 Uelm_Bx_m
# 21 Uelm_By_m
# 22 Uelm_Bz_m
# 23 ExMin
# 24 ExMinCell
# 25 ExMax
# 26 ExMaxCell
# 27 EyMin
# 28 EyMinCell
# 29 EyMax
# 30 EyMaxCell
# 31 EzMin
# 32 EzMinCell
# 33 EzMax
# 34 EzMaxCell
# 35 Bx_mMin
# 36 Bx_mMinCell
# 37 Bx_mMax
# 38 Bx_mMaxCell
# 39 By_mMin
# 40 By_mMinCell
# 41 By_mMax
# 42 By_mMaxCell
# 43 Bz_mMin
# 44 Bz_mMinCell
# 45 Bz_mMax
# 46 Bz_mMaxCell
# 47 JxMin
# 48 JxMinCell
# 49 JxMax
# 50 JxMaxCell
# 51 JyMin
# 52 JyMinCell
# 53 JyMax
# 54 JyMaxCell
# 55 JzMin
# 56 JzMinCell
# 57 JzMax
# 58 JzMaxCell
# 59 RhoMin
# 60 RhoMinCell
# 61 RhoMax
# 62 RhoMaxCell
# 63 PoyXmin
# 64 PoyXminInst
# 65 PoyXmax
# 66 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    8.0079812739e+01    3.1630030059e-03    7.5031311810e-03    2.3721542999e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542999e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    9.7217953589e-27    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898293198e+00    0.0000000000e+00    1.1823249801e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.9144019256e-01                 390    9.5257626186e-01                 409    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5267426529e-01                 410    9.8501216896e-01                 391    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.0387812018e+01    3.1629990405e-03    7.5031217445e-03    2.3721542904e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542904e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898297107e+00    0.0000000000e+00    1.1823245798e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 525    0.0000000000e+00                 525   -9.9134418726e-01                 320    9.5357557521e-01                 339    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.5256283350e-01                 340    9.8586545322e-01                 320    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.0695811298e+01    3.1629878928e-03    7.5030952167e-03    2.3721542639e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542639e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898284671e+00    0.0000000000e+00    1.1823257968e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.9098702129e-01                 325    9.5435440489e-01                 344    0.0000000000e+00                 225    0.0000000000e+00                 225   -9.5223394704e-01                 345    9.8683542600e-01                 325    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.1003810578e+01    3.1629631107e-03    7.5030362431e-03    2.3721542049e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542049e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898271205e+00    0.0000000000e+00    1.1823270845e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.9036890169e-01                 330    9.5491310658e-01                 349    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5168823162e-01                 350    9.8754509981e-01                 330    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.1311809858e+01    3.1629240952e-03    7.5029433988e-03    2.3721541121e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721541121e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898281884e+00    0.0000000000e+00    1.1823259237e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.8949010954e-01                 335    9.5525209065e-01                 354    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.5092636564e-01                 355    9.8799437616e-01                 335    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.1619809137e+01    3.1628957324e-03    7.5028759041e-03    2.3721540446e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721540446e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898300188e+00    0.0000000000e+00    1.1823240258e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.8835099970e-01                 340    9.5537704022e-01                 359    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.4994213470e-01                 360    9.8818323099e-01                 340    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.1927808417e+01    3.1628862083e-03    7.5028532400e-03    2.3721540219e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721540219e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898289778e+00    0.0000000000e+00    1.1823250441e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.8900859045e-01                 344    9.5527157920e-01                 364    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.5072696113e-01                 364    9.8811171462e-01                 345    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.2235807697e+01    3.1628973500e-03    7.5028797537e-03    2.3721540484e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721540484e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898270915e+00    0.0000000000e+00    1.1823269569e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.8999957653e-01                 349    9.5496327239e-01                 369    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5152341995e-01                 369    9.8778614461e-01                 350    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.2543806977e+01    3.1629502671e-03    7.5030056793e-03    2.3721541744e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721541744e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898282851e+00    0.0000000000e+00    1.1823258893e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.9073721642e-01                 354    9.5442454701e-01                 374    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5211403739e-01                 374    9.8718716476e-01                 355    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.2851806256e+01    3.1631002334e-03    7.5033625515e-03    2.3721545312e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721545312e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898299722e+00    0.0000000000e+00    1.1823245591e+00    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.9120182321e-01                 359    9.5367031933e-01                 379    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5247593865e-01                 379    9.8634339481e-01                 360    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.3159805536e+01    3.1632771992e-03    7.5037836739e-03    2.3721549524e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721549524e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898292892e+00    0.0000000000e+00    1.1823256631e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.9141935017e-01                 364    9.5270986977e-01                 384    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.5261669674e-01                 384    9.8523047423e-01                 365    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.3467804816e+01    3.1633792177e-03    7.5040264456e-03    2.3721551951e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721551951e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898290969e+00    0.0000000000e+00    1.1823260983e+00    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.9136916010e-01                 369    9.5336434186e-01                 388    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5255286875e-01                 389    9.8566362446e-01                 369    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.3775804096e+01    3.1633764183e-03    7.5040197837e-03    2.3721551885e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721551885e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898299002e+00    0.0000000000e+00    1.1823252883e+00    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                 525    0.0000000000e+00                 525   -9.9105091815e-01                 374    9.5419120794e-01                 393    0.0000000000e+00                 525    0.0000000000e+00                 525   -9.5225790158e-01                 394    9.8668315701e-01                 374    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.4083803375e+01    3.1632936563e-03    7.5038228364e-03    2.3721549915e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721549915e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898294527e+00    0.0000000000e+00    1.1823255389e+00    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.9048796525e-01                 379    9.5478898473e-01                 398    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.5174781999e-01                 399    9.8742972109e-01                 379    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.4391802655e+01    3.1629729952e-03    7.5030597651e-03    2.3721542285e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721542285e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898283713e+00    0.0000000000e+00    1.1823258572e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.8965095329e-01                 384    9.5516016630e-01                 403    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5103327033e-01                 404    9.8793080263e-01                 384    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.4699801935e+01    3.1624761127e-03    7.5018773437e-03    2.3721530460e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721530460e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    1.5592412762e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898275799e+00    0.0000000000e+00    1.1823254662e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.8855219658e-01                 389    9.5532703009e-01                 408    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5008810860e-01                 409    9.8816724934e-01                 389    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.5007801215e+01    3.1621605625e-03    7.5011264360e-03    2.3721522951e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721522951e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898269200e+00    0.0000000000e+00    1.1823253751e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.8879814583e-01                 318    9.5526412655e-01                 338    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.5051431168e-01                 338    9.8813364622e-01                 319    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.5315800495e+01    3.1621845956e-03    7.5011836268e-03    2.3721523523e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721523523e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898267924e+00    0.0000000000e+00    1.1823255599e+00    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.8983076082e-01                 323    9.5498238183e-01                 343    0.0000000000e+00                   0    0.0000000000e+00                   0   -9.5135517876e-01                 343    9.8785459477e-01                 324    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.5623799774e+01    3.1623804938e-03    7.5016498014e-03    2.3721528185e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721528185e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898269987e+00    0.0000000000e+00    1.1823258198e+00    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.9061647654e-01                 328    9.5449450027e-01                 348    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5197162527e-01                 348    9.8730771960e-01                 329    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.5931799054e+01    3.1629457614e-03    7.5029949572e-03    2.3721541636e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721541636e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898283645e+00    0.0000000000e+00    1.1823257991e+00    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.9113566931e-01                 333    9.5377497569e-01                 353    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.5238372142e-01                 353    9.8649621333e-01                 334    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 150    0.0000000000e+00                 150    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.6239798334e+01    3.1638139152e-03    7.5050608881e-03    2.3721562296e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721562296e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898307804e+00    0.0000000000e+00    1.1823254492e+00    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.9138488765e-01                 338    9.5284814330e-01                 358    0.0000000000e+00                 150    0.0000000000e+00                 150   -9.5256268510e-01                 358    9.8543824371e-01                 339    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.6547797614e+01    3.1642267570e-03    7.5060433220e-03    2.3721572120e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721572120e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898318738e+00    0.0000000000e+00    1.1823253383e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.9138990771e-01                 343    9.5315816798e-01                 362    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.5252556283e-01                 363    9.8544520047e-01                 343    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.6855796893e+01    3.1639120652e-03    7.5052944544e-03    2.3721564631e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721564631e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898307634e+00    0.0000000000e+00    1.1823256997e+00    0.0000000000e+00    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.9111978696e-01                 348    9.5400775285e-01                 367    0.0000000000e+00                 450    0.0000000000e+00                 450   -9.5228504299e-01                 368    9.8651343543e-01                 348    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
    8.7163796173e+01    3.1634000664e-03    7.5040760588e-03    2.3721552448e+00    2.3646511687e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3721552448e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    2.3646511687e+00    2.3587870944e-26    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1898294740e+00    0.0000000000e+00    1.1823257707e+00    0.0000000000e+00    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   -9.9058656469e-01                 353    9.5465329202e-01                 372    0.0000000000e+00                 375    0.0000000000e+00                 375   -9.5180944896e-01                 373    9.8731649636e-01                 353    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    2.3646511687e+00    0.0000000000e+00   -4.1508036989e-12    1.5411882178e-12
